Customer Key,customer_name,order_count,total_sales,total_profit,avg_discount,total_quantity,unique_subcategories,last_order_date,first_order_date,avg_order_value,recency_days,active_days,profit_margin,cluster
DP-13000,Darren Powers,2,106.01599999999999,0.0,0.0,2.0,1,2018-04-03,2015-03-01,53.007999999999996,253,1129,0.0,0
MH-17785,Maya Herman,1,104.696,0.0,0.0,1.0,1,2017-10-03,2017-10-03,104.696,435,0,0.0,0
NK-18490,Neil Knudson,1,102.83,0.0,0.0,2.0,2,2018-12-10,2018-12-10,102.83,2,0,0.0,0
GA-14515,George Ashbrook,1,99.87,0.0,0.0,1.0,1,2018-03-08,2018-03-08,99.87,279,0,0.0,0
PT-19090,Pete Takahito,2,98.636,0.0,0.0,2.0,2,2017-05-09,2015-12-09,49.318,582,517,0.0,0
RM-19750,Roland Murray,1,98.35,0.0,0.0,2.0,2,2018-06-03,2018-06-03,98.35,192,0,0.0,0
CG-12040,Catherine Glotzbach,3,97.56,0.0,0.0,3.0,3,2018-11-11,2016-01-06,32.52,31,1040,0.0,0
TB-21280,Toby Braunhardt,1,95.968,0.0,0.0,1.0,1,2015-01-12,2015-01-12,95.968,1430,0,0.0,0
SW-20755,Steven Ward,1,94.732,0.0,0.0,2.0,2,2015-02-11,2015-02-11,94.732,1400,0,0.0,0
MH-18115,Mick Hernandez,1,91.726,0.0,0.0,4.0,3,2018-10-03,2018-10-03,91.726,70,0,0.0,0
SB-20185,Sarah Brown,1,91.416,0.0,0.0,2.0,2,2018-12-06,2018-12-06,91.416,6,0,0.0,0
JH-15910,Jonathan Howell,3,90.738,0.0,0.0,3.0,3,2018-12-05,2016-12-06,30.246,7,729,0.0,0
AG-10300,Aleksandra Gannaway,2,87.89999999999999,0.0,0.0,2.0,2,2018-03-09,2017-05-12,43.949999999999996,278,301,0.0,0
DA-13450,Dianna Arnett,2,87.4,0.0,0.0,3.0,3,2018-12-01,2015-10-09,43.699999999999996,11,1149,0.0,0
AB-10165,Alan Barnes,2,86.48,0.0,0.0,3.0,2,2018-05-12,2016-10-05,43.24,214,584,0.0,0
JB-16000,Joy Bell-,4,85.386,0.0,0.0,4.0,4,2018-09-09,2017-10-01,21.3465,94,343,0.0,0
CC-12100,Chad Cunningham,1,85.209,0.0,0.0,4.0,3,2017-07-07,2017-07-07,85.209,523,0,0.0,0
EH-13945,Eric Hoffmann,2,82.926,0.0,0.0,3.0,3,2016-10-07,2015-02-07,41.463,796,608,0.0,0
JL-15130,Jack Lebron,2,78.64,0.0,0.0,4.0,4,2018-11-04,2015-01-09,39.32000000000001,38,1395,0.0,0
MH-17620,Matt Hagelstein,2,75.42,0.0,0.0,2.0,2,2017-03-09,2016-05-12,37.71,643,301,0.0,0
TD-20995,Tamara Dahlen,3,74.93599999999999,0.0,0.0,6.0,4,2018-11-11,2018-08-07,24.978666666666665,31,96,0.0,0
MW-18220,Mitch Webber,1,73.776,0.0,0.0,2.0,2,2016-05-07,2016-05-07,73.776,949,0,0.0,0
HL-15040,Hunter Lopez,3,73.018,0.0,0.0,3.0,3,2018-03-10,2015-12-05,24.339333333333332,277,826,0.0,0
KD-16345,Katherine Ducich,1,72.69,0.0,0.0,2.0,2,2015-02-09,2015-02-09,72.69,1402,0,0.0,0
PB-19210,Phillip Breyer,1,69.93,0.0,0.0,1.0,1,2017-11-02,2017-11-02,69.93,405,0,0.0,0
BS-11365,Bill Shonely,1,69.86,0.0,0.0,2.0,2,2015-04-05,2015-04-05,69.86,1347,0,0.0,0
SL-20155,Sara Luxemburg,1,67.75999999999999,0.0,0.0,2.0,2,2015-03-10,2015-03-10,67.75999999999999,1373,0,0.0,0
MG-17890,Michael Granlund,2,66.07,0.0,0.0,2.0,2,2018-07-03,2017-04-03,33.035,162,456,0.0,0
CC-12550,Clay Cheatham,2,65.856,0.0,0.0,3.0,2,2018-03-12,2018-01-12,32.928,275,59,0.0,0
PL-18925,Paul Lucas,1,65.8,0.0,0.0,2.0,2,2015-01-11,2015-01-11,65.8,1431,0,0.0,0
BP-11050,Barry Pond,2,65.0,0.0,0.0,2.0,2,2018-08-10,2015-12-10,32.5,124,974,0.0,0
NC-18415,Nathan Cano,2,64.03200000000001,0.0,0.0,3.0,2,2016-09-06,2015-03-05,32.016000000000005,827,551,0.0,0
KS-16300,Karen Seio,1,61.876,0.0,0.0,2.0,2,2018-10-03,2018-10-03,61.876,70,0,0.0,0
JJ-15445,Jennifer Jackson,2,61.604,0.0,0.0,2.0,2,2017-03-09,2016-05-03,30.802,643,310,0.0,0
TT-21265,Tim Taslimi,1,61.44,0.0,0.0,1.0,1,2017-02-10,2017-02-10,61.44,670,0,0.0,0
TS-21160,Theresa Swint,1,60.63,0.0,0.0,2.0,2,2017-03-03,2017-03-03,60.63,649,0,0.0,0
SS-20140,Saphhira Shifley,1,60.622,0.0,0.0,3.0,3,2018-03-06,2018-03-06,60.622,281,0,0.0,0
FW-14395,Fred Wasserman,2,60.19,0.0,0.0,2.0,2,2018-02-01,2017-05-09,30.095,314,268,0.0,0
ST-20530,Shui Tom,1,58.72,0.0,0.0,1.0,1,2016-01-03,2016-01-03,58.72,1074,0,0.0,0
JC-15340,Jasper Cacioppo,2,57.495,0.0,0.0,2.0,2,2018-07-09,2017-05-09,28.7475,156,426,0.0,0
CL-11890,Carl Ludwig,2,56.77199999999999,0.0,0.0,2.0,2,2018-10-06,2017-01-12,28.385999999999996,67,632,0.0,0
TH-21550,Tracy Hopkins,1,55.48,0.0,0.0,1.0,1,2015-05-04,2015-05-04,55.48,1318,0,0.0,0
MM-18280,Muhammed MacIntyre,2,55.120000000000005,0.0,0.0,2.0,2,2018-10-06,2018-06-10,27.560000000000002,67,118,0.0,0
AJ-10780,Anthony Jacobs,1,54.83,0.0,0.0,2.0,2,2015-10-01,2015-10-01,54.83,1168,0,0.0,0
GM-14500,Gene McClure,3,54.652,0.0,0.0,3.0,3,2017-10-05,2015-09-08,18.217333333333332,433,758,0.0,0
LM-17065,Liz MacKendrick,2,53.868,0.0,0.0,2.0,2,2017-06-08,2017-04-12,26.934,552,57,0.0,0
MT-17815,Meg Tillman,3,52.721,0.0,0.0,4.0,4,2018-11-11,2016-06-11,17.573666666666664,31,883,0.0,0
KN-16705,Kristina Nunn,2,51.519999999999996,0.0,0.0,3.0,3,2018-11-06,2015-02-03,25.759999999999998,36,1372,0.0,0
SC-20575,Sonia Cooley,1,50.461999999999996,0.0,0.0,3.0,2,2016-09-10,2016-09-10,50.461999999999996,823,0,0.0,0
PJ-18835,Patrick Jones,3,50.0,0.0,0.0,3.0,1,2018-03-11,2017-03-11,16.666666666666668,276,365,0.0,0
MK-17905,Michael Kennedy,1,47.96,0.0,0.0,1.0,1,2018-02-12,2018-02-12,47.96,303,0,0.0,0
MC-18130,Mike Caudle,2,46.44,0.0,0.0,3.0,2,2017-12-03,2016-07-11,23.22,374,510,0.0,0
GP-14740,Guy Phonely,1,44.91,0.0,0.0,1.0,1,2015-06-04,2015-06-04,44.91,1287,0,0.0,0
JC-15775,John Castell,1,42.93,0.0,0.0,1.0,1,2018-01-04,2018-01-04,42.93,342,0,0.0,0
SS-20875,Sung Shariari,1,42.91,0.0,0.0,2.0,2,2018-01-09,2018-01-09,42.91,337,0,0.0,0
TB-21190,Thomas Brumley,2,42.72,0.0,0.0,2.0,2,2018-11-11,2018-10-11,21.36,31,31,0.0,0
DL-13330,Denise Leinenbach,1,41.37,0.0,0.0,1.0,1,2018-03-11,2018-03-11,41.37,276,0,0.0,0
PB-19105,Peter Bühler,1,40.776,0.0,0.0,1.0,1,2018-03-11,2018-03-11,40.776,276,0,0.0,0
AG-10390,Allen Goldenen,3,38.864000000000004,0.0,0.0,3.0,3,2018-07-09,2015-03-09,12.954666666666668,156,1218,0.0,0
AF-10870,Art Ferguson,2,37.163999999999994,0.0,0.0,3.0,3,2017-06-05,2016-06-12,18.582,555,358,0.0,0
JK-15205,Jamie Kunitz,1,36.364,0.0,0.0,2.0,2,2017-01-10,2017-01-10,36.364,701,0,0.0,0
KH-16360,Katherine Hughes,2,33.172000000000004,0.0,0.0,2.0,2,2018-03-04,2017-02-07,16.586000000000002,283,390,0.0,0
CM-12445,Chuck Magee,1,30.46,0.0,0.0,2.0,2,2015-09-06,2015-09-06,30.46,1193,0,0.0,0
BE-11410,Bobby Elias,1,30.352,0.0,0.0,1.0,1,2017-07-02,2017-07-02,30.352,528,0,0.0,0
EM-14065,Erin Mull,1,30.336,0.0,0.0,1.0,1,2018-04-06,2018-04-06,30.336,250,0,0.0,0
BT-11485,Brad Thomas,1,30.336,0.0,0.0,1.0,1,2017-11-03,2017-11-03,30.336,404,0,0.0,0
TH-21100,Thea Hendricks,1,27.86,0.0,0.0,1.0,1,2017-09-05,2017-09-05,27.86,463,0,0.0,0
EB-14170,Evan Bailliet,3,27.696,0.0,0.0,3.0,2,2018-09-10,2016-12-03,9.232,93,646,0.0,0
AA-10480,Andrew Allen,1,27.46,0.0,0.0,1.0,1,2015-04-05,2015-04-05,27.46,1347,0,0.0,0
LC-16885,Lena Creighton,2,27.42,0.0,0.0,2.0,2,2018-12-06,2016-11-12,13.71,6,754,0.0,0
RE-19450,Richard Eichhorn,1,26.88,0.0,0.0,1.0,1,2018-03-03,2018-03-03,26.88,284,0,0.0,0
SG-20470,Sheri Gordon,1,26.82,0.0,0.0,2.0,2,2016-02-10,2016-02-10,26.82,1036,0,0.0,0
LB-16735,Larry Blacks,1,26.72,0.0,0.0,1.0,1,2018-12-11,2018-12-11,26.72,1,0,0.0,0
AR-10510,Andrew Roberts,1,26.136,0.0,0.0,1.0,1,2015-02-05,2015-02-05,26.136,1406,0,0.0,0
MC-17635,Matthew Clasen,1,25.92,0.0,0.0,1.0,1,2015-03-12,2015-03-12,25.92,1371,0,0.0,0
RA-19945,Ryan Akin,1,25.488,0.0,0.0,1.0,1,2016-10-12,2016-10-12,25.488,791,0,0.0,0
PB-19150,Philip Brown,1,23.472,0.0,0.0,1.0,1,2015-12-12,2015-12-12,23.472,1096,0,0.0,0
CR-12730,Craig Reiter,1,23.12,0.0,0.0,1.0,1,2017-12-06,2017-12-06,23.12,371,0,0.0,0
RS-19870,Roy Skaria,2,22.328,0.0,0.0,3.0,3,2018-11-12,2017-07-06,11.164,30,494,0.0,0
RF-19345,Randy Ferguson,2,22.032,0.0,0.0,2.0,1,2017-05-12,2017-04-03,11.016,579,39,0.0,0
RH-19495,Rick Hansen,1,20.736,0.0,0.0,1.0,1,2018-12-08,2018-12-08,20.736,4,0,0.0,0
SG-20890,Susan Gilcrest,1,19.648,0.0,0.0,1.0,1,2017-01-08,2017-01-08,19.648,703,0,0.0,0
LS-17230,Lycoris Saunders,1,19.44,0.0,0.0,1.0,1,2015-06-01,2015-06-01,19.44,1290,0,0.0,0
VP-21730,Victor Preis,1,19.0,0.0,0.0,1.0,1,2016-05-07,2016-05-07,19.0,949,0,0.0,0
GT-14755,Guy Thornton,1,16.92,0.0,0.0,2.0,2,2017-03-07,2017-03-07,16.92,645,0,0.0,0
MG-18205,Mitch Gastineau,1,16.739,0.0,0.0,2.0,2,2018-10-04,2018-10-04,16.739,69,0,0.0,0
LL-16840,Lauren Leatherbury,1,16.64,0.0,0.0,2.0,2,2016-04-06,2016-04-06,16.64,980,0,0.0,0
GZ-14545,George Zrebassa,1,14.7,0.0,0.0,1.0,1,2018-10-06,2018-10-06,14.7,67,0,0.0,0
TB-21520,Tracy Blumstein,1,14.368,0.0,0.0,1.0,1,2017-04-02,2017-04-02,14.368,619,0,0.0,0
SC-20845,Sung Chung,1,14.112,0.0,0.0,1.0,1,2017-11-11,2017-11-11,14.112,396,0,0.0,0
CD-12790,Cynthia Delaney,1,12.35,0.0,0.0,1.0,1,2015-02-02,2015-02-02,12.35,1409,0,0.0,0
VG-21805,Vivek Grady,1,10.96,0.0,0.0,1.0,1,2017-12-05,2017-12-05,10.96,372,0,0.0,0
DB-13660,Duane Benoit,1,10.476,0.0,0.0,1.0,1,2016-08-11,2016-08-11,10.476,853,0,0.0,0
JW-15220,Jane Waco,1,10.16,0.0,0.0,1.0,1,2018-02-10,2018-02-10,10.16,305,0,0.0,0
GK-14620,Grace Kelly,1,9.856,0.0,0.0,1.0,1,2018-09-09,2018-09-09,9.856,94,0,0.0,0
TS-21340,Toby Swindell,2,9.72,0.0,0.0,2.0,1,2016-10-03,2015-08-09,4.86,800,421,0.0,0
JM-15535,Jessica Myrick,1,8.36,0.0,0.0,1.0,1,2018-12-09,2018-12-09,8.36,3,0,0.0,0
RH-19555,Ritsa Hightower,1,8.226,0.0,0.0,1.0,1,2016-04-12,2016-04-12,8.226,974,0,0.0,0
AS-10240,Alan Shonely,1,7.64,0.0,0.0,1.0,1,2015-11-10,2015-11-10,7.64,1128,0,0.0,0
BO-11425,Bobby Odegard,1,6.08,0.0,0.0,1.0,1,2016-10-09,2016-10-09,6.08,794,0,0.0,0
RB-19705,Roger Barcio,1,5.682,0.0,0.0,1.0,1,2018-06-11,2018-06-11,5.682,184,0,0.0,0
CM-12160,Charles McCrossin,1,5.346,0.0,0.0,1.0,1,2018-04-12,2018-04-12,5.346,244,0,0.0,0
NF-18475,Neil Französisch,1,4.71,0.0,0.0,1.0,1,2015-01-10,2015-01-10,4.71,1432,0,0.0,0
DW-13195,David Wiener,1,4.368,0.0,0.0,1.0,1,2015-05-07,2015-05-07,4.368,1315,0,0.0,0
TS-21085,Thais Sissman,1,2.808,0.0,0.0,1.0,1,2018-07-01,2018-07-01,2.808,164,0,0.0,0
KW-16435,Katrina Willman,1,2.772,0.0,0.0,1.0,1,2016-06-12,2016-06-12,2.772,913,0,0.0,0
JO-15550,Jesus Ocampo,1,2.48,0.0,0.0,1.0,1,2016-09-11,2016-09-11,2.48,822,0,0.0,0
